date,open,high,low,close,volume
2016-12-21 17:00:00,7.86,7.8609,7.463,7.5613,35308.34053062994
2016-12-22 17:00:00,7.55,7.6789,7.1091,7.147,45258.50567941
2016-12-23 17:00:00,7.147,7.351,7.11,7.2342,17406.52846933002
2016-12-24 17:00:00,7.2344,7.3239,7.167,7.1826,4703.162212060004
2016-12-25 17:00:00,7.1826,7.35,7.05,7.259,23193.517899789982
2016-12-26 17:00:00,7.301,7.33,7.0829,7.2,11688.949467000026
2016-12-27 17:00:00,7.2,7.7566,7.1,7.6159,53585.880992089864
2016-12-28 17:00:00,7.5759,8.6,7.5611,8.2711,96182.2776432195
2016-12-29 17:00:00,8.2761,8.4986,8.0501,8.162,16826.392981920002
2016-12-30 17:00:00,8.162,8.3515,8.0,8.002,63029.13187905002
2016-12-31 17:00:00,8.0441,8.5868,8.03,8.196,49123.00087797009
2017-01-01 17:00:00,8.22,8.5,8.114,8.4292,31925.40537612005
2017-01-02 17:00:00,8.37,9.9,8.3,9.661,189971.51946871052
2017-01-03 17:00:00,9.662,11.15,9.44,11.075,174919.12409763975
2017-01-04 17:00:00,11.062,11.7,9.2,10.294,223404.28974856582
2017-01-05 17:00:00,10.215,10.401,9.4726,10.1,49425.67476748974
2017-01-06 17:00:00,10.1,10.19,9.48,9.8129,37813.83414140978
2017-01-07 17:00:00,9.796,10.475,9.796,10.29,38070.74283537993
2017-01-08 17:00:00,10.359,10.839,9.5004,10.343,67864.31866904991
2017-01-09 17:00:00,10.417,10.75,10.2,10.522,47267.889768909976
2017-01-10 17:00:00,10.608,10.696,9.41,9.7,67612.33876907018
2017-01-11 17:00:00,9.6799,10.039,9.082,9.657,40690.258403099804
2017-01-12 17:00:00,9.7183,9.8,9.376,9.699,12739.286856870025
2017-01-13 17:00:00,9.675,9.8741,9.507,9.679,7070.1973896200025
2017-01-14 17:00:00,9.614,9.834,9.614,9.728,4844.023655049999
2017-01-15 17:00:00,9.7419,9.779,9.53,9.53,5687.299708309993
2017-01-16 17:00:00,9.5739,10.595,9.533,10.292,109540.27353068045
2017-01-17 17:00:00,10.291,10.49,9.7357,10.222,41017.624674440005
2017-01-18 17:00:00,10.222,10.514,10.152,10.42,15568.880291250007
2017-01-19 17:00:00,10.426,10.752,10.297,10.64,26153.35327289
2017-01-20 17:00:00,10.64,11.092,10.561,10.95,46137.49633280004
2017-01-21 17:00:00,10.948,10.977,10.339,10.664,51271.128256300064
2017-01-22 17:00:00,10.683,10.827,10.589,10.827,14572.12993360001
2017-01-23 17:00:00,10.702,10.752,10.463,10.579,43758.47977891998
2017-01-24 17:00:00,10.57,10.579,10.351,10.494,9038.5189908
2017-01-25 17:00:00,10.484,10.63,10.427,10.58,26107.108745810034
2017-01-26 17:00:00,10.58,10.58,10.356,10.489,18669.09944439002
2017-01-27 17:00:00,10.453,10.539,10.35,10.528,40302.850739669906
2017-01-28 17:00:00,10.535,10.545,10.376,10.456,11422.984455749986
2017-01-29 17:00:00,10.435,10.686,10.376,10.5,43041.5366288
2017-01-30 17:00:00,10.5,10.736,10.377,10.612,88696.78003281014
2017-01-31 17:00:00,10.711,10.767,10.41,10.673,39184.32686477002
2017-02-01 17:00:00,10.654,10.84,10.527,10.74,48585.67684071004
2017-02-02 17:00:00,10.74,11.043,10.55,11.043,40733.715967059914
2017-02-03 17:00:00,11.017,11.4,10.941,11.32,51079.757312320035
2017-02-04 17:00:00,11.331,11.367,11.054,11.133,14328.340799450003
2017-02-05 17:00:00,11.21,11.326,11.123,11.28,20975.190182870003
2017-02-06 17:00:00,11.27,11.5,11.253,11.438,39015.52487873991
2017-02-07 17:00:00,11.439,11.6,11.0,11.3,31581.147434019957
2017-02-08 17:00:00,11.283,11.511,10.409,10.923,84661.38584575009
2017-02-09 17:00:00,10.95,11.39,10.75,11.29,50654.32233021002
2017-02-10 17:00:00,11.28,11.38,11.125,11.368,25917.156654520102
2017-02-11 17:00:00,11.309,11.397,11.221,11.264,9442.862927549992
2017-02-12 17:00:00,11.333,11.374,11.05,11.32,23367.26441977999
2017-02-13 17:00:00,11.317,13.4,11.317,13.073,218188.42651360988
